Year,Sex,Region,Agegroup,Pop_EndOfYear,Pop_MidYear
2015,2,65,08,55019,54950
2015,2,65,09,63000,63086
2015,2,65,10,65715,66313
2015,2,65,11,65506,64517
2015,2,65,12,61241,61485
2015,2,65,13,61787,62030
2015,2,65,14,68031,68710
2015,2,65,15,59588,57640
2015,2,65,16,41378,40889
2015,2,65,17,31392,31519
2015,2,65,18,22867,22896
2015,2,65,21,14962,14876
2015,2,66,01,52783,52866
2015,2,66,02,53427,52565
2015,2,66,03,48832,48171
2015,2,66,04,47152,47509
2015,2,66,05,60103,61032
2015,2,66,06,62957,61622
2015,2,66,07,56292,55900
2015,2,66,08,55383,55181
2015,2,66,09,59202,59245
2015,2,66,10,61132,61483
2015,2,66,11,59416,58448
2015,2,66,12,54015,53990
2015,2,66,13,52096,52180
2015,2,66,14,54311,54630
2015,2,66,15,46858,45410
2015,2,66,16,33490,33128
2015,2,66,17,25965,26109
2015,2,66,18,18765,18713
2015,2,66,21,12502,12456
2016,1,61,01,24469,24249
2016,1,61,02,25229,25099
2016,1,61,03,24414,24038
2016,1,61,04,24693,24588
2016,1,61,05,31190,31778
2016,1,61,06,32090,31299
2016,1,61,07,26619,26204
2016,1,61,08,25159,24981
2016,1,61,09,26981,27186
2016,1,61,10,28758,29093
2016,1,61,11,30035,29566
2016,1,61,12,27937,28223
2016,1,61,13,28881,28921
2016,1,61,14,29537,29984
2016,1,61,15,26967,26172
2016,1,61,16,17409,17270
2016,1,61,17,11827,11652
2016,1,61,18,6337,6303
2016,1,61,21,2628,2581
2016,1,62,01,77605,77408
2016,1,62,02,76616,76096
2016,1,62,03,69395,68012
2016,1,62,04,61756,61027
2016,1,62,05,71257,71877
2016,1,62,06,89807,88276
2016,1,62,07,89680,88450
2016,1,62,08,85977,85175
2016,1,62,09,86420,86344
2016,1,62,10,81247,80951
2016,1,62,11,79856,78431
2016,1,62,12,65599,65113
2016,1,62,13,57739,56906
2016,1,62,14,53196,53971
2016,1,62,15,50295,49020
2016,1,62,16,30336,29528
2016,1,62,17,18153,17827
2016,1,62,18,10176,10065
2016,1,62,21,5380,5364
2016,1,63,01,56584,55953
2016,1,63,02,56378,55741
2016,1,63,03,52719,51452
2016,1,63,04,49963,49282
2016,1,63,05,60480,61038
2016,1,63,06,64762,63439
2016,1,63,07,58842,57848
2016,1,63,08,57536,57208
2016,1,63,09,59430,59289
2016,1,63,10,60140,60241
2016,1,63,11,60064,59013
2016,1,63,12,51752,51509
2016,1,63,13,49866,49921
2016,1,63,14,51258,51817
2016,1,63,15,48451,47218
2016,1,63,16,31358,30765
2016,1,63,17,20095,19849
2016,1,63,18,11669,11598
2016,1,63,21,5612,5576
2016,1,64,01,31506,31067
2016,1,64,02,31423,31009
2016,1,64,03,30338,29769
2016,1,64,04,29817,29573
